,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,windy,cntN,casualN,registeredN
5379,5380,2011-08-17,2,0,8,1,0,3,1,1,0.64,0.6061,0.73,0.1642,2,12,14,0,2.97482058654,0.707106781187,0.288675134595
5380,5381,2011-08-17,2,0,8,2,0,3,1,1,0.66,0.6212,0.69,0.0,0,6,6,1,3.08606699924,inf,0.408248290464
5381,5382,2011-08-17,2,0,8,3,0,3,1,1,0.64,0.5909,0.78,0.0,1,4,5,1,3.10086836473,1.0,0.5
5382,5383,2011-08-17,2,0,8,4,0,3,1,1,0.64,0.6061,0.73,0.0,0,5,5,1,3.10086836473,inf,0.4472135955
5383,5384,2011-08-17,2,0,8,5,0,3,1,1,0.64,0.6061,0.73,0.0,0,28,28,1,2.79508497187,inf,0.188982236505
5384,5385,2011-08-17,2,0,8,6,0,3,1,1,0.62,0.5909,0.78,0.0,4,101,105,1,2.2032632462,0.5,0.099503719021
5385,5386,2011-08-17,2,0,8,7,0,3,1,1,0.66,0.6212,0.65,0.0896,12,296,308,0,1.55230105141,0.288675134595,0.0581238193719
5386,5387,2011-08-17,2,0,8,8,0,3,1,1,0.7,0.6515,0.54,0.1642,35,452,487,0,1.29315150028,0.169030850946,0.0470360434192
5387,5388,2011-08-17,2,0,8,9,0,3,1,1,0.74,0.6667,0.48,0.0896,31,178,209,0,1.78742501351,0.179605302027,0.0749531688996
5388,5389,2011-08-17,2,0,8,10,0,3,1,1,0.76,0.6818,0.43,0.0896,27,91,118,0,2.13200716356,0.19245008973,0.104828483672
5389,5390,2011-08-17,2,0,8,11,0,3,1,1,0.78,0.697,0.43,0.1045,20,108,128,0,2.08514414057,0.22360679775,0.0962250448649
5390,5391,2011-08-17,2,0,8,12,0,3,1,1,0.8,0.7273,0.43,0.2836,26,163,189,0,1.84742233484,0.196116135138,0.0783260449988
5391,5392,2011-08-17,2,0,8,13,0,3,1,1,0.8,0.7121,0.41,0.194,38,138,176,0,1.89320611416,0.162221421131,0.0851256530759
5392,5393,2011-08-17,2,0,8,14,0,3,1,1,0.82,0.7273,0.36,0.1642,54,138,192,0,1.83803655523,0.136082763488,0.0851256530759
5393,5394,2011-08-17,2,0,8,15,0,3,1,1,0.8,0.7273,0.43,0.1343,42,117,159,0,1.95366166291,0.154303349962,0.0924500327042
5394,5395,2011-08-17,2,0,8,16,0,3,1,1,0.82,0.7424,0.43,0.2239,62,238,300,0,1.56941205144,0.127000127,0.0648203723552
5395,5396,2011-08-17,2,0,8,17,0,3,1,1,0.8,0.7424,0.49,0.2239,46,506,552,0,1.22627867897,0.147441956155,0.0444554224474
5396,5397,2011-08-17,2,0,8,18,0,3,1,1,0.76,0.697,0.55,0.2537,86,470,556,0,1.22260717768,0.107832773203,0.0461265604014
5397,5398,2011-08-17,2,0,8,19,0,3,1,1,0.76,0.697,0.55,0.2239,50,297,347,0,1.48249863332,0.141421356237,0.0580258853186
5398,5399,2011-08-17,2,0,8,20,0,3,1,1,0.74,0.6818,0.58,0.2537,37,243,280,0,1.60955694995,0.164398987305,0.06415002991
5399,5400,2011-08-17,2,0,8,21,0,3,1,1,0.72,0.6818,0.62,0.2239,38,192,230,0,1.72773685116,0.162221421131,0.0721687836487
5400,5401,2011-08-17,2,0,8,22,0,3,1,1,0.7,0.6515,0.65,0.194,29,142,171,0,1.91040179975,0.185695338177,0.0839181358297
5401,5402,2011-08-17,2,0,8,23,0,3,1,1,0.7,0.6515,0.65,0.2836,20,85,105,0,2.2032632462,0.22360679775,0.108465228909
5402,5403,2011-08-18,2,0,8,0,0,4,1,1,0.68,0.6364,0.65,0.1343,18,38,56,0,2.53184841771,0.235702260396,0.162221421131
5403,5404,2011-08-18,2,0,8,1,0,4,1,1,0.66,0.6212,0.65,0.1642,13,11,24,0,2.83980917124,0.277350098113,0.301511344578
5404,5405,2011-08-18,2,0,8,2,0,4,1,1,0.66,0.6212,0.65,0.2239,2,4,6,0,3.08606699924,0.707106781187,0.5
5405,5406,2011-08-18,2,0,8,3,0,4,1,1,0.66,0.6212,0.69,0.2836,0,6,6,0,3.08606699924,inf,0.408248290464
5406,5407,2011-08-18,2,0,8,4,0,4,1,1,0.64,0.6061,0.73,0.2239,0,9,9,0,3.04290309725,inf,0.333333333333
5407,5408,2011-08-18,2,0,8,5,0,4,1,1,0.64,0.5909,0.78,0.2836,0,27,27,0,2.80606766633,inf,0.19245008973
5408,5409,2011-08-18,2,0,8,6,0,4,1,1,0.64,0.5909,0.78,0.2537,6,97,103,0,2.21403721385,0.408248290464,0.101534616513
5409,5410,2011-08-18,2,0,8,7,0,4,1,1,0.64,0.5909,0.78,0.2985,19,289,308,0,1.55230105141,0.229415733871,0.0588235294118
5410,5411,2011-08-18,2,0,8,8,0,4,1,1,0.66,0.6212,0.74,0.2836,27,393,420,0,1.37490333051,0.19245008973,0.0504433272305
5411,5412,2011-08-18,2,0,8,9,0,4,1,1,0.72,0.6818,0.66,0.2537,42,186,228,0,1.73552533625,0.154303349962,0.0733235575107
5412,5413,2011-08-18,2,0,8,10,0,4,1,1,0.74,0.697,0.66,0.2537,37,92,129,0,2.08062594644,0.164398987305,0.104257207029
5413,5414,2011-08-18,2,0,8,11,0,4,1,1,0.76,0.7121,0.58,0.2537,44,97,141,0,2.02860206483,0.150755672289,0.101534616513
5414,5415,2011-08-18,2,0,8,12,0,4,1,1,0.8,0.7424,0.52,0.2836,34,139,173,0,1.90346746907,0.171498585143,0.084818892968
5415,5416,2011-08-18,2,0,8,13,0,4,1,1,0.8,0.7424,0.52,0.3582,33,154,187,0,1.85695338177,0.174077655956,0.0805822964025
5416,5417,2011-08-18,2,0,8,14,0,4,1,1,0.82,0.7576,0.46,0.3284,67,115,182,0,1.87317162316,0.122169444356,0.093250480824
5417,5418,2011-08-18,2,0,8,15,0,4,1,1,0.8,0.7273,0.46,0.3582,56,118,174,0,1.90002850064,0.133630620956,0.0920574617898
5418,5419,2011-08-18,2,0,8,16,0,4,1,1,0.8,0.7273,0.46,0.3582,49,196,245,0,1.69030850946,0.142857142857,0.0714285714286
5419,5420,2011-08-18,2,0,8,17,0,4,1,0,0.8,0.7273,0.46,0.2985,44,365,409,0,1.38942503594,0.150755672289,0.052342392259
5420,5421,2011-08-18,2,0,8,18,0,4,1,0,0.76,0.697,0.55,0.2537,48,226,274,0,1.62221421131,0.144337567297,0.0665190105238
5421,5422,2011-08-18,2,0,8,19,0,4,1,1,0.66,0.6061,0.83,0.1045,26,115,141,0,2.02860206483,0.196116135138,0.093250480824
5422,5423,2011-08-18,2,0,8,20,0,4,1,1,0.66,0.6061,0.83,0.1045,24,141,165,0,1.93166852322,0.204124145232,0.0842151921067
5423,5424,2011-08-18,2,0,8,21,0,4,1,1,0.68,0.6364,0.79,0.0,12,137,149,1,1.99204768222,0.288675134595,0.0854357657717
5424,5425,2011-08-18,2,0,8,22,0,4,1,1,0.7,0.6667,0.74,0.1045,18,117,135,0,2.05412007504,0.235702260396,0.0924500327042
5425,5426,2011-08-18,2,0,8,23,0,4,1,1,0.7,0.6667,0.74,0.1343,20,94,114,0,2.15165741456,0.22360679775,0.103142124626
5426,5427,2011-08-19,2,0,8,0,0,5,1,0,0.68,0.6364,0.69,0.194,9,53,62,0,2.484519975,0.333333333333,0.137360563949
5427,5428,2011-08-19,2,0,8,1,0,5,1,0,0.64,0.5758,0.89,0.0,1,19,20,1,2.88675134595,1.0,0.229415733871
5428,5429,2011-08-19,2,0,8,2,0,5,1,0,0.64,0.5758,0.83,0.0,0,8,8,1,3.05708920258,inf,0.353553390593
5429,5430,2011-08-19,2,0,8,3,0,5,1,1,0.64,0.5909,0.78,0.0,2,1,3,1,3.13112145543,0.707106781187,1.0
5430,5431,2011-08-19,2,0,8,4,0,5,1,1,0.64,0.5758,0.83,0.0,1,7,8,1,3.05708920258,1.0,0.377964473009
5431,5432,2011-08-19,2,0,8,5,0,5,1,1,0.64,0.5758,0.83,0.0,1,16,17,1,2.93610109757,1.0,0.25
5432,5433,2011-08-19,2,0,8,6,0,5,1,1,0.64,0.5758,0.83,0.0,2,91,93,1,2.27038304593,0.707106781187,0.104828483672
5433,5434,2011-08-19,2,0,8,7,0,5,1,1,0.66,0.6061,0.83,0.0896,12,251,263,0,1.64845118349,0.288675134595,0.0631194403098
5434,5435,2011-08-19,2,0,8,8,0,5,1,1,0.66,0.6061,0.83,0.0,30,368,398,1,1.40441681412,0.182574185835,0.0521286035143
5435,5436,2011-08-19,2,0,8,9,0,5,1,1,0.7,0.6515,0.65,0.1343,31,187,218,0,1.76226844213,0.179605302027,0.0731272424127
5436,5437,2011-08-19,2,0,8,10,0,5,1,1,0.72,0.6818,0.62,0.0896,57,108,165,0,1.93166852322,0.132453235707,0.0962250448649
5437,5438,2011-08-19,2,0,8,11,0,5,1,1,0.72,0.6818,0.66,0.0896,45,120,165,0,1.93166852322,0.1490711985,0.0912870929175
5438,5439,2011-08-19,2,0,8,12,0,5,1,1,0.74,0.6818,0.62,0.0896,54,168,222,0,1.75142361026,0.136082763488,0.077151674981
5439,5440,2011-08-19,2,0,8,13,0,5,1,1,0.76,0.7121,0.62,0.194,63,169,232,0,1.72260240637,0.12598815767,0.0769230769231
5440,5441,2011-08-19,2,0,8,14,0,5,1,1,0.78,0.7273,0.55,0.194,78,142,220,0,1.75682092232,0.113227703414,0.0839181358297
5441,5442,2011-08-19,2,0,8,15,0,5,1,1,0.8,0.7424,0.49,0.1045,66,156,222,0,1.75142361026,0.123091490979,0.0800640769025
5442,5443,2011-08-19,2,0,8,16,0,5,1,1,0.8,0.7424,0.49,0.0,66,261,327,1,1.5179418518,0.123091490979,0.061898446059
5443,5444,2011-08-19,2,0,8,17,0,5,1,1,0.76,0.7121,0.58,0.5224,85,442,527,0,1.2509777084,0.108465228909,0.0475651494154
5444,5445,2011-08-19,2,0,8,18,0,5,1,1,0.76,0.7121,0.58,0.5224,88,337,425,0,1.36845137876,0.106600358178,0.0544734710703
5445,5446,2011-08-19,2,0,8,19,0,5,1,0,0.62,0.5909,0.73,0.4627,33,132,165,0,1.93166852322,0.174077655956,0.0870388279778
5446,5447,2011-08-19,2,0,8,20,0,5,1,0,0.62,0.5758,0.83,0.2985,12,46,58,0,2.51577302713,0.288675134595,0.147441956155
5447,5448,2011-08-19,2,0,8,21,0,5,1,1,0.62,0.5758,0.83,0.1343,18,89,107,0,2.1873931963,0.235702260396,0.105999788001
5448,5449,2011-08-19,2,0,8,22,0,5,1,1,0.6,0.5455,0.88,0.1343,25,97,122,0,2.11288563682,0.2,0.101534616513
5449,5450,2011-08-19,2,0,8,23,0,5,1,1,0.6,0.5455,0.88,0.0896,18,88,106,0,2.19264504827,0.235702260396,0.106600358178
5450,5451,2011-08-20,2,0,8,0,0,6,0,1,0.6,0.5455,0.88,0.0,21,107,128,1,2.08514414057,0.218217890236,0.0966736489046
5451,5452,2011-08-20,2,0,8,1,0,6,0,1,0.62,0.5758,0.83,0.0,12,35,47,1,2.60820265479,0.288675134595,0.169030850946
5452,5453,2011-08-20,2,0,8,2,0,6,0,1,0.62,0.5909,0.78,0.0,10,59,69,1,2.42535625036,0.316227766017,0.130188910981
5453,5454,2011-08-20,2,0,8,3,0,6,0,1,0.62,0.5909,0.78,0.0,9,42,51,1,2.57342506327,0.333333333333,0.154303349962
5454,5455,2011-08-20,2,0,8,4,0,6,0,1,0.6,0.5455,0.88,0.0,1,6,7,1,3.07147558417,1.0,0.408248290464
5455,5456,2011-08-20,2,0,8,5,0,6,0,1,0.6,0.5606,0.83,0.0,0,8,8,1,3.05708920258,inf,0.353553390593
5456,5457,2011-08-20,2,0,8,6,0,6,0,1,0.6,0.5606,0.83,0.1343,6,18,24,0,2.83980917124,0.408248290464,0.235702260396
5457,5458,2011-08-20,2,0,8,7,0,6,0,1,0.62,0.5758,0.83,0.0,8,36,44,1,2.63523138347,0.353553390593,0.166666666667
5458,5459,2011-08-20,2,0,8,8,0,6,0,1,0.66,0.6212,0.69,0.0,27,106,133,1,2.06284249252,0.19245008973,0.0971285862357
5459,5460,2011-08-20,2,0,8,9,0,6,0,1,0.7,0.6515,0.65,0.0,51,139,190,1,1.84427778391,0.140028008403,0.084818892968
5460,5461,2011-08-20,2,0,8,10,0,6,0,1,0.72,0.6818,0.62,0.1045,114,192,306,0,1.55794238212,0.0936585811582,0.0721687836487
5461,5462,2011-08-20,2,0,8,11,0,6,0,1,0.72,0.6667,0.58,0.0,115,223,338,1,1.49906337799,0.093250480824,0.0669649530182
5462,5463,2011-08-20,2,0,8,12,0,6,0,1,0.74,0.6818,0.58,0.1343,156,253,409,0,1.38942503594,0.0800640769025,0.0628694613462
5463,5464,2011-08-20,2,0,8,13,0,6,0,1,0.76,0.697,0.55,0.1343,158,220,378,0,1.43443827637,0.0795557284176,0.0674199862463
5464,5465,2011-08-20,2,0,8,14,0,6,0,1,0.8,0.7424,0.49,0.194,147,228,375,0,1.43888615767,0.0824786098842,0.0662266178533
5465,5466,2011-08-20,2,0,8,15,0,6,0,1,0.8,0.7273,0.43,0.194,175,215,390,0,1.4156299008,0.0755928946018,0.068199433947
5466,5467,2011-08-20,2,0,8,16,0,6,0,1,0.8,0.7273,0.46,0.194,151,222,373,0,1.44187450182,0.0813788458771,0.0671156055214
5467,5468,2011-08-20,2,0,8,17,0,6,0,1,0.8,0.7424,0.49,0.194,180,203,383,0,1.42711593005,0.07453559925,0.0701862406344
5468,5469,2011-08-20,2,0,8,18,0,6,0,1,0.76,0.7121,0.58,0.2537,169,225,394,0,1.40998991861,0.0769230769231,0.0666666666667
5469,5470,2011-08-20,2,0,8,19,0,6,0,1,0.74,0.6818,0.62,0.194,109,182,291,0,1.58710166267,0.0957826285221,0.0741249316661
5470,5471,2011-08-20,2,0,8,20,0,6,0,1,0.74,0.6818,0.62,0.2239,78,170,248,0,1.68311056969,0.113227703414,0.0766964988847
5471,5472,2011-08-20,2,0,8,21,0,6,0,1,0.72,0.6818,0.7,0.2239,81,144,225,0,1.74077655956,0.111111111111,0.0833333333333
5472,5473,2011-08-20,2,0,8,22,0,6,0,1,0.7,0.6667,0.74,0.194,77,146,223,0,1.74874354196,0.11396057646,0.0827605888602
5473,5474,2011-08-20,2,0,8,23,0,6,0,1,0.7,0.6667,0.74,0.1343,59,98,157,0,1.96116135138,0.130188910981,0.101015254455
5474,5475,2011-08-21,2,0,8,0,0,0,0,1,0.7,0.6667,0.74,0.194,6,68,74,0,2.39045721867,0.408248290464,0.121267812518
5475,5476,2011-08-21,2,0,8,1,0,0,0,1,0.68,0.6364,0.79,0.2239,17,69,86,0,2.31248645031,0.242535625036,0.120385853086
5476,5477,2011-08-21,2,0,8,2,0,0,0,1,0.68,0.6364,0.79,0.194,13,51,64,0,2.46932399162,0.277350098113,0.140028008403
5477,5478,2011-08-21,2,0,8,3,0,0,0,1,0.66,0.6061,0.83,0.2239,25,26,51,0,2.57342506327,0.2,0.196116135138
5478,5479,2011-08-21,2,0,8,4,0,0,0,1,0.68,0.6364,0.83,0.2239,1,5,6,0,3.08606699924,1.0,0.4472135955
5479,5480,2011-08-21,2,0,8,5,0,0,0,1,0.66,0.5909,0.89,0.2985,0,8,8,0,3.05708920258,inf,0.353553390593
5480,5481,2011-08-21,2,0,8,6,0,0,0,1,0.66,0.5909,0.89,0.2836,4,10,14,0,2.97482058654,0.5,0.316227766017
5481,5482,2011-08-21,2,0,8,7,0,0,0,1,0.68,0.6364,0.83,0.2985,12,19,31,0,2.76289481998,0.288675134595,0.229415733871
5482,5483,2011-08-21,2,0,8,8,0,0,0,1,0.7,0.6667,0.79,0.2239,30,62,92,0,2.27625726803,0.182574185835,0.127000127
5483,5484,2011-08-21,2,0,8,9,0,0,0,1,0.72,0.697,0.74,0.2239,80,151,231,0,1.72516389836,0.111803398875,0.0813788458771
5484,5485,2011-08-21,2,0,8,10,0,0,0,1,0.74,0.7121,0.74,0.2537,97,177,274,0,1.62221421131,0.101534616513,0.0751646028003
5485,5486,2011-08-21,2,0,8,11,0,0,0,1,0.8,0.7879,0.63,0.2836,132,181,313,0,1.54303349962,0.0870388279778,0.0743294146247
5486,5487,2011-08-21,2,0,8,12,0,0,0,1,0.82,0.803,0.59,0.2836,135,239,374,0,1.44037800479,0.0860662965824,0.0646846227353
5487,5488,2011-08-21,2,0,8,13,0,0,0,1,0.8,0.7727,0.59,0.4179,94,216,310,0,1.54857403271,0.103142124626,0.068041381744
5488,5489,2011-08-21,2,0,8,14,0,0,0,0,0.7,0.6667,0.79,0.3881,78,157,235,0,1.71498585143,0.113227703414,0.0798086884468
5489,5490,2011-08-21,2,0,8,15,0,0,0,1,0.7,0.6667,0.84,0.2836,17,51,68,0,2.43252127705,0.242535625036,0.140028008403
5490,5491,2011-08-21,2,0,8,16,0,0,0,1,0.72,0.697,0.79,0.1642,97,161,258,0,1.65976532577,0.101534616513,0.0788110406239
5491,5492,2011-08-21,2,0,8,17,0,0,0,1,0.72,0.697,0.79,0.1343,91,179,270,0,1.63082018263,0.104828483672,0.0747435092752
5492,5493,2011-08-21,2,0,8,18,0,0,0,1,0.72,0.697,0.79,0.2537,96,215,311,0,1.54672056222,0.102062072616,0.068199433947
5493,5494,2011-08-21,2,0,8,19,0,0,0,1,0.72,0.6818,0.7,0.2537,81,201,282,0,1.60540324767,0.111111111111,0.0705345615859
5494,5495,2011-08-21,2,0,8,20,0,0,0,1,0.7,0.6667,0.79,0.2537,41,140,181,0,1.8764665626,0.156173761889,0.0845154254729
5495,5496,2011-08-21,2,0,8,21,0,0,0,1,0.7,0.6667,0.79,0.2537,45,93,138,0,2.04124145232,0.1490711985,0.103695169473
5496,5497,2011-08-21,2,0,8,22,0,0,0,1,0.7,0.6667,0.79,0.194,37,97,134,0,2.05846742398,0.164398987305,0.101534616513
5497,5498,2011-08-21,2,0,8,23,0,0,0,1,0.7,0.6667,0.74,0.1642,20,48,68,0,2.43252127705,0.22360679775,0.144337567297
5498,5499,2011-08-22,2,0,8,0,0,1,1,1,0.68,0.6364,0.79,0.1642,18,22,40,0,2.67261241912,0.235702260396,0.213200716356
5499,5500,2011-08-22,2,0,8,1,0,1,1,1,0.68,0.6364,0.79,0.0896,8,13,21,0,2.88675134595,0.353553390593,0.277350098113
5500,5501,2011-08-22,2,0,8,2,0,1,1,1,0.7,0.6515,0.65,0.1045,2,6,8,0,3.05708920258,0.707106781187,0.408248290464
5501,5502,2011-08-22,2,0,8,3,0,1,1,0,0.7,0.6515,0.65,0.1343,0,5,5,0,3.10086836473,inf,0.4472135955
5502,5503,2011-08-22,2,0,8,4,0,1,1,1,0.68,0.6364,0.65,0.194,2,10,12,0,3.00150112594,0.707106781187,0.316227766017
5503,5504,2011-08-22,2,0,8,5,0,1,1,1,0.66,0.6212,0.65,0.3582,1,23,24,0,2.83980917124,1.0,0.208514414057
5504,5505,2011-08-22,2,0,8,6,0,1,1,1,0.66,0.6212,0.61,0.2985,6,106,112,0,2.16168850584,0.408248290464,0.0971285862357
5505,5506,2011-08-22,2,0,8,7,0,1,1,1,0.66,0.6212,0.61,0.3284,11,270,281,0,1.6074760739,0.301511344578,0.060858061945
5506,5507,2011-08-22,2,0,8,8,0,1,1,1,0.66,0.6212,0.61,0.3284,20,331,351,0,1.47602480923,0.22360679775,0.0549649709929
5507,5508,2011-08-22,2,0,8,9,0,1,1,1,0.68,0.6364,0.54,0.2537,36,151,187,0,1.85695338177,0.166666666667,0.0813788458771
5508,5509,2011-08-22,2,0,8,10,0,1,1,1,0.7,0.6515,0.48,0.2836,36,85,121,0,2.11761774944,0.166666666667,0.108465228909
5509,5510,2011-08-22,2,0,8,11,0,1,1,1,0.72,0.6515,0.34,0.3284,46,85,131,0,2.07167697616,0.147441956155,0.108465228909
5510,5511,2011-08-22,2,0,8,12,0,1,1,1,0.74,0.6515,0.35,0.3881,54,153,207,0,1.7931631503,0.136082763488,0.0808452083454
5511,5512,2011-08-22,2,0,8,13,0,1,1,1,0.74,0.6515,0.3,0.4627,47,158,205,0,1.7989569074,0.145864991498,0.0795557284176
5512,5513,2011-08-22,2,0,8,14,0,1,1,1,0.74,0.6515,0.3,0.3881,88,137,225,0,1.74077655956,0.106600358178,0.0854357657717
5513,5514,2011-08-22,2,0,8,15,0,1,1,1,0.74,0.6515,0.3,0.2985,72,127,199,0,1.81668104878,0.117851130198,0.0887356509416
5514,5515,2011-08-22,2,0,8,16,0,1,1,1,0.74,0.6515,0.3,0.3881,66,254,320,0,1.53033341946,0.123091490979,0.0627455805138
5515,5516,2011-08-22,2,0,8,17,0,1,1,1,0.74,0.6515,0.27,0.3284,82,509,591,0,1.19098266835,0.110431526075,0.0443242207178
5516,5517,2011-08-22,2,0,8,18,0,1,1,1,0.72,0.6515,0.28,0.2985,72,537,609,0,1.17606371615,0.117851130198,0.0431531852002
5517,5518,2011-08-22,2,0,8,19,0,1,1,1,0.7,0.6364,0.3,0.2836,66,350,416,0,1.38013111868,0.123091490979,0.0534522483825
5518,5519,2011-08-22,2,0,8,20,0,1,1,1,0.66,0.6212,0.34,0.194,21,247,268,0,1.63517485042,0.218217890236,0.0636284762976
5519,5520,2011-08-22,2,0,8,21,0,1,1,1,0.64,0.6212,0.38,0.194,28,180,208,0,1.7902871851,0.188982236505,0.07453559925
5520,5521,2011-08-22,2,0,8,22,0,1,1,1,0.64,0.6212,0.38,0.2985,32,121,153,0,1.97642353761,0.176776695297,0.0909090909091
5521,5522,2011-08-22,2,0,8,23,0,1,1,1,0.62,0.6212,0.41,0.2537,19,45,64,0,2.46932399162,0.229415733871,0.1490711985
5522,5523,2011-08-23,2,0,8,0,0,2,1,1,0.6,0.6212,0.43,0.194,13,22,35,0,2.72165526976,0.277350098113,0.213200716356
5523,5524,2011-08-23,2,0,8,1,0,2,1,1,0.58,0.5455,0.49,0.194,6,13,19,0,2.9111125487,0.408248290464,0.277350098113
5524,5525,2011-08-23,2,0,8,2,0,2,1,1,0.56,0.5303,0.52,0.194,2,4,6,0,3.08606699924,0.707106781187,0.5
5525,5526,2011-08-23,2,0,8,3,0,2,1,1,0.56,0.5303,0.52,0.2836,2,4,6,0,3.08606699924,0.707106781187,0.5
5526,5527,2011-08-23,2,0,8,4,0,2,1,1,0.54,0.5152,0.56,0.1642,0,5,5,0,3.10086836473,inf,0.4472135955
5527,5528,2011-08-23,2,0,8,5,0,2,1,1,0.54,0.5152,0.56,0.194,1,35,36,0,2.71163072273,1.0,0.169030850946
5528,5529,2011-08-23,2,0,8,6,0,2,1,1,0.54,0.5152,0.6,0.194,3,111,114,0,2.15165741456,0.57735026919,0.0949157995752
5529,5530,2011-08-23,2,0,8,7,0,2,1,1,0.6,0.6212,0.49,0.194,11,333,344,0,1.48905839383,0.301511344578,0.0547996624351
5530,5531,2011-08-23,2,0,8,8,0,2,1,1,0.62,0.6212,0.5,0.0,43,461,504,1,1.27515342613,0.152498570333,0.0465746432833
5531,5532,2011-08-23,2,0,8,9,0,2,1,1,0.66,0.6212,0.44,0.0,34,191,225,1,1.74077655956,0.171498585143,0.0723574605292
5532,5533,2011-08-23,2,0,8,10,0,2,1,1,0.7,0.6364,0.37,0.0,56,92,148,1,1.99601196014,0.133630620956,0.104257207029
5533,5534,2011-08-23,2,0,8,11,0,2,1,1,0.7,0.6364,0.34,0.1045,62,124,186,0,1.85695338177,0.127000127,0.0898026510134
5534,5535,2011-08-23,2,0,8,12,0,2,1,1,0.7,0.6364,0.39,0.0896,60,177,237,0,1.70996392014,0.129099444874,0.0751646028003
5535,5536,2011-08-23,2,0,8,13,0,2,1,1,0.72,0.6515,0.3,0.1045,70,164,234,0,1.71751346643,0.119522860933,0.0780868809443
5536,5537,2011-08-23,2,0,8,14,0,2,1,1,0.72,0.6515,0.3,0.0896,149,502,651,0,1.14257736225,0.0819231920519,0.0446321842677
5537,5538,2011-08-23,2,0,8,15,0,2,1,1,0.72,0.6515,0.34,0.2239,178,423,601,0,1.18262479198,0.0749531688996,0.0486216638326
5538,5539,2011-08-23,2,0,8,16,0,2,1,1,0.72,0.6515,0.32,0.1343,133,311,444,0,1.34352303725,0.0867109969524,0.0567047977124
5539,5540,2011-08-23,2,0,8,17,0,2,1,1,0.72,0.6515,0.34,0.2239,133,339,472,0,1.30968158963,0.0867109969524,0.0543125446594
5540,5541,2011-08-23,2,0,8,18,0,2,1,1,0.72,0.6515,0.34,0.194,98,421,519,0,1.25888285948,0.101015254455,0.0487370178829
5541,5542,2011-08-23,2,0,8,19,0,2,1,1,0.66,0.6212,0.5,0.2239,70,297,367,0,1.45095250022,0.119522860933,0.0580258853186
5542,5543,2011-08-23,2,0,8,20,0,2,1,1,0.64,0.6212,0.53,0.2537,54,206,260,0,1.6552117772,0.136082763488,0.0696733014292
5543,5544,2011-08-23,2,0,8,21,0,2,1,1,0.62,0.6212,0.57,0.0,38,173,211,1,1.78174161275,0.162221421131,0.076028592127
5544,5545,2011-08-23,2,0,8,22,0,2,1,1,0.62,0.6212,0.57,0.1343,46,145,191,0,1.8411492358,0.147441956155,0.0830454798537
5545,5546,2011-08-23,2,0,8,23,0,2,1,1,0.62,0.6061,0.61,0.1343,19,61,80,0,2.35050247361,0.229415733871,0.128036879933
5546,5547,2011-08-24,2,0,8,0,0,3,1,1,0.62,0.6212,0.57,0.1343,9,29,38,0,2.69190951029,0.333333333333,0.185695338177
5547,5548,2011-08-24,2,0,8,1,0,3,1,1,0.6,0.6061,0.6,0.1045,7,17,24,0,2.83980917124,0.377964473009,0.242535625036
5548,5549,2011-08-24,2,0,8,2,0,3,1,1,0.58,0.5455,0.68,0.1343,2,4,6,0,3.08606699924,0.707106781187,0.5
5549,5550,2011-08-24,2,0,8,3,0,3,1,1,0.58,0.5455,0.68,0.1343,0,1,1,0,3.16227766017,inf,1.0
5550,5551,2011-08-24,2,0,8,4,0,3,1,1,0.56,0.5303,0.73,0.1045,0,7,7,0,3.07147558417,inf,0.377964473009
5551,5552,2011-08-24,2,0,8,5,0,3,1,1,0.56,0.5303,0.73,0.1045,1,26,27,0,2.80606766633,1.0,0.196116135138
5552,5553,2011-08-24,2,0,8,6,0,3,1,1,0.56,0.5303,0.73,0.0,3,105,108,1,2.18217890236,0.57735026919,0.0975900072949
5553,5554,2011-08-24,2,0,8,7,0,3,1,1,0.6,0.6061,0.64,0.0896,11,297,308,0,1.55230105141,0.301511344578,0.0580258853186
5554,5555,2011-08-24,2,0,8,8,0,3,1,1,0.62,0.6061,0.69,0.1343,32,436,468,0,1.31419774644,0.176776695297,0.0478913142611
5555,5556,2011-08-24,2,0,8,9,0,3,1,1,0.64,0.6061,0.69,0.2537,44,169,213,0,1.77611208331,0.150755672289,0.0769230769231
5556,5557,2011-08-24,2,0,8,10,0,3,1,1,0.7,0.6515,0.58,0.2836,51,95,146,0,2.00804832226,0.140028008403,0.102597835209
5557,5558,2011-08-24,2,0,8,11,0,3,1,1,0.72,0.6667,0.54,0.2985,57,128,185,0,1.86338998125,0.132453235707,0.0883883476483
5558,5559,2011-08-24,2,0,8,12,0,3,1,1,0.74,0.6818,0.55,0.3284,60,175,235,0,1.71498585143,0.129099444874,0.0755928946018
5559,5560,2011-08-24,2,0,8,13,0,3,1,1,0.76,0.6818,0.48,0.4179,56,180,236,0,1.71246936313,0.133630620956,0.07453559925
5560,5561,2011-08-24,2,0,8,14,0,3,1,1,0.76,0.6818,0.48,0.4179,77,127,204,0,1.80187492539,0.11396057646,0.0887356509416
5561,5562,2011-08-24,2,0,8,15,0,3,1,1,0.76,0.6818,0.48,0.4478,63,141,204,0,1.80187492539,0.12598815767,0.0842151921067
5562,5563,2011-08-24,2,0,8,16,0,3,1,1,0.76,0.697,0.52,0.4179,49,222,271,0,1.62865585496,0.142857142857,0.0671156055214
