,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,windy,cntN,casualN,registeredN
3812,3813,2011-06-12,2,0,6,18,0,0,0,1,0.7,0.6667,0.74,0.1642,69,187,256,0,1.66435666325,0.120385853086,0.0731272424127
3813,3814,2011-06-12,2,0,6,19,0,0,0,1,0.7,0.6667,0.74,0.1045,67,156,223,0,1.74874354196,0.122169444356,0.0800640769025
3814,3815,2011-06-12,2,0,6,20,0,0,0,1,0.66,0.6061,0.83,0.1642,62,144,206,0,1.79605302027,0.127000127,0.0833333333333
3815,3816,2011-06-12,2,0,6,21,0,0,0,1,0.66,0.6061,0.83,0.1045,39,101,140,0,2.03278907045,0.160128153805,0.099503719021
3825,3826,2011-06-13,2,0,6,7,0,1,1,1,0.56,0.5303,0.56,0.3582,26,302,328,0,1.51619608716,0.196116135138,0.0575435337648
3826,3827,2011-06-13,2,0,6,8,0,1,1,1,0.58,0.5455,0.49,0.4478,44,432,476,0,1.30521167355,0.150755672289,0.0481125224325
3827,3828,2011-06-13,2,0,6,9,0,1,1,1,0.62,0.6212,0.46,0.3582,35,189,224,0,1.74607573942,0.169030850946,0.0727392967453
3829,3830,2011-06-13,2,0,6,11,0,1,1,1,0.66,0.6212,0.41,0.2985,53,106,159,0,1.95366166291,0.137360563949,0.0971285862357
3830,3831,2011-06-13,2,0,6,12,0,1,1,1,0.66,0.6212,0.41,0.2836,35,161,196,0,1.82574185835,0.169030850946,0.0788110406239
3831,3832,2011-06-13,2,0,6,13,0,1,1,1,0.7,0.6364,0.37,0.0,53,174,227,1,1.73552533625,0.137360563949,0.0758098043579
3832,3833,2011-06-13,2,0,6,14,0,1,1,1,0.7,0.6364,0.34,0.2537,55,145,200,0,1.81369062528,0.134839972493,0.0830454798537
3833,3834,2011-06-13,2,0,6,15,0,1,1,1,0.7,0.6364,0.37,0.4478,58,127,185,0,1.86338998125,0.13130643286,0.0887356509416
3834,3835,2011-06-13,2,0,6,16,0,1,1,1,0.7,0.6364,0.37,0.4179,64,262,326,0,1.51969366063,0.125,0.0617802063215
3835,3836,2011-06-13,2,0,6,17,0,1,1,1,0.7,0.6364,0.39,0.3284,72,529,601,0,1.18262479198,0.117851130198,0.0434782608696
3836,3837,2011-06-13,2,0,6,18,0,1,1,1,0.7,0.6364,0.37,0.3582,76,510,586,0,1.19608325986,0.114707866935,0.044280744277
3837,3838,2011-06-13,2,0,6,19,0,1,1,1,0.66,0.6212,0.39,0.2836,75,348,423,0,1.37102124277,0.115470053838,0.0536056267419
3838,3839,2011-06-13,2,0,6,20,0,1,1,1,0.64,0.6212,0.44,0.2537,78,253,331,0,1.51099471304,0.113227703414,0.0628694613462
3839,3840,2011-06-13,2,0,6,21,0,1,1,1,0.64,0.6212,0.41,0.2537,40,178,218,0,1.76226844213,0.158113883008,0.0749531688996
3840,3841,2011-06-13,2,0,6,22,0,1,1,1,0.62,0.6212,0.46,0.2239,20,114,134,0,2.05846742398,0.22360679775,0.0936585811582
3849,3850,2011-06-14,2,0,6,7,0,2,1,1,0.56,0.5303,0.52,0.4179,19,346,365,0,1.45401681726,0.229415733871,0.053760333057
3850,3851,2011-06-14,2,0,6,8,0,2,1,1,0.58,0.5455,0.49,0.3881,45,441,486,0,1.29423408858,0.1490711985,0.047619047619
3851,3852,2011-06-14,2,0,6,9,0,2,1,1,0.62,0.6212,0.46,0.194,19,174,193,0,1.83493960854,0.229415733871,0.0758098043579
3852,3853,2011-06-14,2,0,6,10,0,2,1,1,0.62,0.6212,0.46,0.2239,33,97,130,0,2.07613699634,0.174077655956,0.101534616513
3853,3854,2011-06-14,2,0,6,11,0,2,1,1,0.64,0.6212,0.41,0.2836,40,103,143,0,2.01619459636,0.158113883008,0.0985329278164
3854,3855,2011-06-14,2,0,6,12,0,2,1,1,0.64,0.6212,0.41,0.3582,30,139,169,0,1.91741247212,0.182574185835,0.084818892968
3855,3856,2011-06-14,2,0,6,13,0,2,1,1,0.64,0.6212,0.44,0.2239,33,176,209,0,1.78742501351,0.174077655956,0.0753778361444
3856,3857,2011-06-14,2,0,6,14,0,2,1,1,0.64,0.6212,0.47,0.194,41,118,159,0,1.95366166291,0.156173761889,0.0920574617898
3857,3858,2011-06-14,2,0,6,15,0,2,1,1,0.64,0.6212,0.47,0.1642,42,136,178,0,1.88645669476,0.154303349962,0.0857492925713
3858,3859,2011-06-14,2,0,6,16,0,2,1,1,0.68,0.6364,0.41,0.194,51,279,330,0,1.51272255204,0.140028008403,0.0598684340089
3859,3860,2011-06-14,2,0,6,17,0,2,1,0,0.64,0.6212,0.5,0.2836,85,484,569,0,1.21089869924,0.108465228909,0.0454545454545
3860,3861,2011-06-14,2,0,6,18,0,2,1,1,0.62,0.6212,0.51,0.3284,65,473,538,0,1.24034734589,0.124034734589,0.0459800489872
3861,3862,2011-06-14,2,0,6,19,0,2,1,1,0.64,0.6212,0.5,0.3582,51,335,386,0,1.42133810904,0.140028008403,0.0546358364708
3862,3863,2011-06-14,2,0,6,20,0,2,1,1,0.6,0.6212,0.56,0.1642,60,237,297,0,1.57524270453,0.129099444874,0.0649569802462
3863,3864,2011-06-14,2,0,6,21,0,2,1,1,0.6,0.6212,0.56,0.2985,37,206,243,0,1.69515875905,0.164398987305,0.0696733014292
3864,3865,2011-06-14,2,0,6,22,0,2,1,1,0.58,0.5455,0.6,0.2239,29,159,188,0,1.85058302549,0.185695338177,0.0793051585718
3873,3874,2011-06-15,2,0,6,7,0,3,1,1,0.54,0.5152,0.6,0.1343,22,348,370,0,1.44639213535,0.213200716356,0.0536056267419
3874,3875,2011-06-15,2,0,6,8,0,3,1,1,0.58,0.5455,0.53,0.1343,53,445,498,0,1.28141957406,0.137360563949,0.047404546314
3875,3876,2011-06-15,2,0,6,9,0,3,1,1,0.6,0.6212,0.49,0.0,22,185,207,1,1.7931631503,0.213200716356,0.0735214622094
3876,3877,2011-06-15,2,0,6,10,0,3,1,1,0.64,0.6212,0.47,0.1642,27,108,135,0,2.05412007504,0.19245008973,0.0962250448649
3877,3878,2011-06-15,2,0,6,11,0,3,1,1,0.68,0.6364,0.36,0.0,49,115,164,1,1.93528249929,0.142857142857,0.093250480824
3878,3879,2011-06-15,2,0,6,12,0,3,1,1,0.7,0.6364,0.34,0.2239,33,178,211,0,1.78174161275,0.174077655956,0.0749531688996
3879,3880,2011-06-15,2,0,6,13,0,3,1,1,0.74,0.6515,0.28,0.2836,43,146,189,0,1.84742233484,0.152498570333,0.0827605888602
3880,3881,2011-06-15,2,0,6,14,0,3,1,1,0.74,0.6515,0.28,0.0,50,128,178,1,1.88645669476,0.141421356237,0.0883883476483
3881,3882,2011-06-15,2,0,6,15,0,3,1,1,0.76,0.6667,0.27,0.0,33,131,164,1,1.93528249929,0.174077655956,0.0873704056661
3882,3883,2011-06-15,2,0,6,16,0,3,1,1,0.76,0.6667,0.27,0.1343,47,265,312,0,1.54487373104,0.145864991498,0.0614295116834
3884,3885,2011-06-15,2,0,6,18,0,3,1,1,0.72,0.6515,0.32,0.1343,80,527,607,0,1.17769374288,0.111803398875,0.0435606841869
3885,3886,2011-06-15,2,0,6,19,0,3,1,1,0.7,0.6364,0.37,0.2836,54,362,416,0,1.38013111868,0.136082763488,0.0525588331228
3886,3887,2011-06-15,2,0,6,20,0,3,1,1,0.66,0.6212,0.44,0.1642,57,273,330,0,1.51272255204,0.132453235707,0.0605227532669
3887,3888,2011-06-15,2,0,6,21,0,3,1,1,0.64,0.6212,0.47,0.2239,48,209,257,0,1.66205623829,0.144337567297,0.0691714463866
3888,3889,2011-06-15,2,0,6,22,0,3,1,1,0.62,0.6212,0.5,0.1045,31,144,175,0,1.89660810453,0.179605302027,0.0833333333333
3897,3898,2011-06-16,2,0,6,7,0,4,1,0,0.56,0.5303,0.78,0.1642,16,172,188,0,1.85058302549,0.25,0.0762492851663
3898,3899,2011-06-16,2,0,6,8,0,4,1,1,0.6,0.5909,0.69,0.1343,24,364,388,0,1.41847539091,0.204124145232,0.0524142418361
3899,3900,2011-06-16,2,0,6,9,0,4,1,1,0.62,0.6061,0.65,0.194,29,232,261,0,1.65294901227,0.185695338177,0.0656532164299
3901,3902,2011-06-16,2,0,6,11,0,4,1,1,0.68,0.6364,0.61,0.2985,33,117,150,0,1.98810693122,0.174077655956,0.0924500327042
3902,3903,2011-06-16,2,0,6,12,0,4,1,1,0.72,0.6667,0.54,0.3881,41,165,206,0,1.79605302027,0.156173761889,0.0778498944162
3903,3904,2011-06-16,2,0,6,13,0,4,1,1,0.72,0.6667,0.54,0.2537,37,114,151,0,1.98418947533,0.164398987305,0.0936585811582
3904,3905,2011-06-16,2,0,6,14,0,4,1,1,0.72,0.6667,0.54,0.3284,39,114,153,0,1.97642353761,0.160128153805,0.0936585811582
3905,3906,2011-06-16,2,0,6,15,0,4,1,1,0.7,0.6515,0.61,0.2985,32,127,159,0,1.95366166291,0.176776695297,0.0887356509416
3906,3907,2011-06-16,2,0,6,16,0,4,1,0,0.66,0.6212,0.69,0.194,36,258,294,0,1.58113883008,0.166666666667,0.0622572806365
3907,3908,2011-06-16,2,0,6,17,0,4,1,1,0.64,0.5909,0.78,0.1045,42,230,272,0,1.62650012158,0.154303349962,0.0659380473396
3908,3909,2011-06-16,2,0,6,18,0,4,1,1,0.64,0.5758,0.83,0.2239,26,299,325,0,1.52145154863,0.196116135138,0.0578314931966
3909,3910,2011-06-16,2,0,6,19,0,4,1,1,0.62,0.5758,0.83,0.2836,58,269,327,0,1.5179418518,0.13130643286,0.060971076085
3910,3911,2011-06-16,2,0,6,20,0,4,1,1,0.62,0.5758,0.83,0.3284,25,176,201,0,1.81071492085,0.2,0.0753778361444
3911,3912,2011-06-16,2,0,6,21,0,4,1,0,0.62,0.5758,0.83,0.2537,34,154,188,0,1.85058302549,0.171498585143,0.0805822964025
3912,3913,2011-06-16,2,0,6,22,0,4,1,0,0.62,0.5758,0.83,0.2537,24,127,151,0,1.98418947533,0.204124145232,0.0887356509416
3921,3922,2011-06-17,2,0,6,7,0,5,1,1,0.6,0.5606,0.83,0.0,25,225,250,1,1.67836271659,0.2,0.0666666666667
3922,3923,2011-06-17,2,0,6,8,0,5,1,1,0.6,0.5606,0.83,0.0,28,426,454,1,1.33155910323,0.188982236505,0.0484501583112
3923,3924,2011-06-17,2,0,6,9,0,5,1,1,0.7,0.6515,0.58,0.194,28,196,224,0,1.74607573942,0.188982236505,0.0714285714286
3924,3925,2011-06-17,2,0,6,10,0,5,1,1,0.7,0.6515,0.58,0.194,44,126,170,0,1.91389750588,0.150755672289,0.0890870806375
3925,3926,2011-06-17,2,0,6,11,0,5,1,1,0.68,0.6364,0.69,0.2537,43,138,181,0,1.8764665626,0.152498570333,0.0851256530759
3926,3927,2011-06-17,2,0,6,12,0,5,1,1,0.7,0.6515,0.65,0.2537,49,194,243,0,1.69515875905,0.142857142857,0.0717958158618
3927,3928,2011-06-17,2,0,6,13,0,5,1,1,0.74,0.6818,0.62,0.2836,48,156,204,0,1.80187492539,0.144337567297,0.0800640769025
3928,3929,2011-06-17,2,0,6,14,0,5,1,1,0.76,0.697,0.52,0.194,73,142,215,0,1.77053557949,0.117041147196,0.0839181358297
3929,3930,2011-06-17,2,0,6,15,0,5,1,1,0.78,0.697,0.43,0.2239,62,181,243,0,1.69515875905,0.127000127,0.0743294146247
3930,3931,2011-06-17,2,0,6,16,0,5,1,1,0.76,0.6818,0.45,0.1642,69,286,355,0,1.46963506144,0.120385853086,0.0591312395989
3931,3932,2011-06-17,2,0,6,17,0,5,1,0,0.76,0.6818,0.4,0.194,85,467,552,0,1.22627867897,0.108465228909,0.0462744813383
3932,3933,2011-06-17,2,0,6,18,0,5,1,0,0.76,0.6818,0.4,0.194,62,388,450,0,1.33630620956,0.127000127,0.0507673082567
3933,3934,2011-06-17,2,0,6,19,0,5,1,0,0.64,0.5758,0.83,0.2537,53,275,328,0,1.51619608716,0.137360563949,0.0603022689156
3934,3935,2011-06-17,2,0,6,20,0,5,1,1,0.64,0.5909,0.78,0.1045,40,192,232,0,1.72260240637,0.158113883008,0.0721687836487
3935,3936,2011-06-17,2,0,6,21,0,5,1,1,0.64,0.5909,0.78,0.0896,49,159,208,0,1.7902871851,0.142857142857,0.0793051585718
3936,3937,2011-06-17,2,0,6,22,0,5,1,1,0.62,0.5606,0.88,0.1343,48,127,175,0,1.89660810453,0.144337567297,0.0887356509416
3937,3938,2011-06-17,2,0,6,23,0,5,1,1,0.62,0.5758,0.83,0.1343,37,141,178,0,1.88645669476,0.164398987305,0.0842151921067
3946,3947,2011-06-18,2,0,6,8,0,6,0,1,0.66,0.6061,0.78,0.0896,28,103,131,0,2.07167697616,0.188982236505,0.0985329278164
3947,3948,2011-06-18,2,0,6,9,0,6,0,1,0.7,0.6515,0.61,0.2239,62,156,218,0,1.76226844213,0.127000127,0.0800640769025
3948,3949,2011-06-18,2,0,6,10,0,6,0,1,0.72,0.6818,0.62,0.194,68,176,244,0,1.69272842266,0.121267812518,0.0753778361444
3949,3950,2011-06-18,2,0,6,11,0,6,0,1,0.72,0.6818,0.62,0.1343,134,270,404,0,1.39617969431,0.0863868425581,0.060858061945
3950,3951,2011-06-18,2,0,6,12,0,6,0,1,0.74,0.697,0.66,0.0896,162,258,420,0,1.37490333051,0.0785674201318,0.0622572806365
3951,3952,2011-06-18,2,0,6,13,0,6,0,1,0.76,0.697,0.55,0.0,135,192,327,1,1.5179418518,0.0860662965824,0.0721687836487
3952,3953,2011-06-18,2,0,6,14,0,6,0,1,0.8,0.7273,0.46,0.2836,138,196,334,0,1.50584650484,0.0851256530759,0.0714285714286
3953,3954,2011-06-18,2,0,6,15,0,6,0,1,0.82,0.7576,0.46,0.1343,153,214,367,0,1.45095250022,0.0808452083454,0.0683585927025
3954,3955,2011-06-18,2,0,6,16,0,6,0,1,0.76,0.697,0.52,0.2239,193,275,468,0,1.31419774644,0.0719815750749,0.0603022689156
3955,3956,2011-06-18,2,0,6,17,0,6,0,1,0.76,0.6818,0.48,0.1642,210,239,449,0,1.33750094043,0.0690065559342,0.0646846227353
3956,3957,2011-06-18,2,0,6,18,0,6,0,1,0.74,0.6818,0.55,0.194,118,263,381,0,1.43003138953,0.0920574617898,0.0616626415978
3957,3958,2011-06-18,2,0,6,19,0,6,0,1,0.74,0.6667,0.51,0.1045,99,227,326,0,1.51969366063,0.100503781526,0.06637233116
3958,3959,2011-06-18,2,0,6,20,0,6,0,1,0.72,0.6667,0.58,0.1343,61,127,188,0,1.85058302549,0.128036879933,0.0887356509416
3959,3960,2011-06-18,2,0,6,21,0,6,0,1,0.72,0.6818,0.66,0.1045,58,125,183,0,1.86989398002,0.13130643286,0.0894427191
3960,3961,2011-06-18,2,0,6,22,0,6,0,1,0.72,0.6818,0.62,0.1343,56,105,161,0,1.9462473604,0.133630620956,0.0975900072949
3961,3962,2011-06-18,2,0,6,23,0,6,0,1,0.72,0.6818,0.62,0.0,53,97,150,1,1.98810693122,0.137360563949,0.101534616513
3971,3972,2011-06-19,2,0,6,9,0,0,0,1,0.68,0.6364,0.74,0.1045,58,111,169,0,1.91741247212,0.13130643286,0.0949157995752
3972,3973,2011-06-19,2,0,6,10,0,0,0,1,0.7,0.6515,0.61,0.1045,86,158,244,0,1.69272842266,0.107832773203,0.0795557284176
3973,3974,2011-06-19,2,0,6,11,0,0,0,1,0.72,0.6667,0.58,0.0896,141,236,377,0,1.43591631724,0.0842151921067,0.0650944554904
3974,3975,2011-06-19,2,0,6,12,0,0,0,1,0.74,0.6818,0.55,0.0896,141,255,396,0,1.40719508946,0.0842151921067,0.0626224291085
3975,3976,2011-06-19,2,0,6,13,0,0,0,1,0.74,0.6667,0.51,0.0,149,214,363,1,1.45710063157,0.0819231920519,0.0683585927025
3976,3977,2011-06-19,2,0,6,14,0,0,0,0,0.74,0.6818,0.58,0.1045,124,193,317,0,1.53573779208,0.0898026510134,0.0719815750749
3977,3978,2011-06-19,2,0,6,15,0,0,0,1,0.74,0.6818,0.55,0.1045,146,216,362,0,1.45864991498,0.0827605888602,0.068041381744
3978,3979,2011-06-19,2,0,6,16,0,0,0,1,0.76,0.6818,0.48,0.0,121,257,378,1,1.43443827637,0.0909090909091,0.0623782861552
3979,3980,2011-06-19,2,0,6,17,0,0,0,1,0.74,0.6667,0.51,0.0,159,238,397,1,1.40580389279,0.0793051585718,0.0648203723552
3980,3981,2011-06-19,2,0,6,18,0,0,0,1,0.74,0.6818,0.58,0.0896,78,218,296,0,1.57720074469,0.113227703414,0.0677285461479
3981,3982,2011-06-19,2,0,6,19,0,0,0,1,0.72,0.6818,0.62,0.1343,94,217,311,0,1.54672056222,0.103142124626,0.0678844233302
3982,3983,2011-06-19,2,0,6,20,0,0,0,1,0.7,0.6515,0.7,0.194,86,146,232,0,1.72260240637,0.107832773203,0.0827605888602
3983,3984,2011-06-19,2,0,6,21,0,0,0,1,0.68,0.6364,0.79,0.1343,57,110,167,0,1.9245008973,0.132453235707,0.0953462589246
3984,3985,2011-06-19,2,0,6,22,0,0,0,1,0.66,0.6061,0.78,0.2239,38,114,152,0,1.98029508595,0.162221421131,0.0936585811582
3994,3995,2011-06-20,2,0,6,8,0,1,1,0,0.56,0.5303,0.83,0.194,12,209,221,0,1.75411603861,0.288675134595,0.0691714463866
3995,3996,2011-06-20,2,0,6,9,0,1,1,1,0.6,0.5758,0.78,0.2537,19,200,219,0,1.75953835769,0.229415733871,0.0707106781187
3998,3999,2011-06-20,2,0,6,12,0,1,1,1,0.62,0.6061,0.69,0.1045,33,129,162,0,1.94257172471,0.174077655956,0.0880450906326
3999,4000,2011-06-20,2,0,6,13,0,1,1,1,0.64,0.6061,0.65,0.1045,50,129,179,0,1.88310894289,0.141421356237,0.0880450906326
4000,4001,2011-06-20,2,0,6,14,0,1,1,1,0.66,0.6212,0.61,0.1045,45,130,175,0,1.89660810453,0.1490711985,0.0877058019307
4001,4002,2011-06-20,2,0,6,15,0,1,1,1,0.66,0.6212,0.61,0.1343,66,139,205,0,1.7989569074,0.123091490979,0.084818892968
4002,4003,2011-06-20,2,0,6,16,0,1,1,1,0.7,0.6515,0.58,0.1642,61,238,299,0,1.57134840264,0.128036879933,0.0648203723552
4003,4004,2011-06-20,2,0,6,17,0,1,1,1,0.7,0.6515,0.54,0.0,81,484,565,1,1.21446541889,0.111111111111,0.0454545454545
4004,4005,2011-06-20,2,0,6,18,0,1,1,1,0.7,0.6515,0.61,0.2537,64,474,538,0,1.24034734589,0.125,0.0459315212175
4005,4006,2011-06-20,2,0,6,19,0,1,1,1,0.66,0.6212,0.65,0.2239,62,369,431,0,1.35956935663,0.127000127,0.0520579206295
4006,4007,2011-06-20,2,0,6,20,0,1,1,1,0.66,0.6212,0.69,0.2239,52,264,316,0,1.53755201338,0.138675049056,0.0615457454897
4007,4008,2011-06-20,2,0,6,21,0,1,1,1,0.64,0.6061,0.73,0.1642,39,167,206,0,1.79605302027,0.160128153805,0.0773823232534
4008,4009,2011-06-20,2,0,6,22,0,1,1,1,0.64,0.6061,0.73,0.2239,24,106,130,0,2.07613699634,0.204124145232,0.0971285862357
4017,4018,2011-06-21,2,0,6,7,0,2,1,1,0.6,0.5152,0.94,0.0,21,288,309,1,1.55043418237,0.218217890236,0.0589255650989
4018,4019,2011-06-21,2,0,6,8,0,2,1,1,0.62,0.5606,0.88,0.1045,33,368,401,0,1.40028008403,0.174077655956,0.0521286035143
4019,4020,2011-06-21,2,0,6,9,0,2,1,1,0.62,0.5606,0.88,0.2537,32,243,275,0,1.62008392252,0.176776695297,0.06415002991
4020,4021,2011-06-21,2,0,6,10,0,2,1,1,0.64,0.5758,0.83,0.194,41,120,161,0,1.9462473604,0.156173761889,0.0912870929175
4021,4022,2011-06-21,2,0,6,11,0,2,1,1,0.66,0.6061,0.83,0.1642,52,119,171,0,1.91040179975,0.138675049056,0.0916698497028
4022,4023,2011-06-21,2,0,6,12,0,2,1,1,0.7,0.6667,0.74,0.1642,40,149,189,0,1.84742233484,0.158113883008,0.0819231920519
4023,4024,2011-06-21,2,0,6,13,0,2,1,1,0.74,0.697,0.66,0.1642,49,158,207,0,1.7931631503,0.142857142857,0.0795557284176
4024,4025,2011-06-21,2,0,6,14,0,2,1,1,0.76,0.7121,0.62,0.2239,44,108,152,0,1.98029508595,0.150755672289,0.0962250448649
4025,4026,2011-06-21,2,0,6,15,0,2,1,1,0.78,0.7424,0.59,0.2537,42,128,170,0,1.91389750588,0.154303349962,0.0883883476483
4026,4027,2011-06-21,2,0,6,16,0,2,1,1,0.8,0.7727,0.59,0.2239,62,273,335,0,1.50414209399,0.127000127,0.0605227532669
4027,4028,2011-06-21,2,0,6,17,0,2,1,1,0.78,0.7576,0.66,0.2239,65,507,572,0,1.20824418666,0.124034734589,0.0444115591684
4028,4029,2011-06-21,2,0,6,18,0,2,1,1,0.76,0.7273,0.7,0.2537,67,469,536,0,1.2422599875,0.122169444356,0.046175709654
4029,4030,2011-06-21,2,0,6,19,0,2,1,1,0.74,0.7121,0.74,0.2239,67,358,425,0,1.36845137876,0.122169444356,0.0528516422582
4030,4031,2011-06-21,2,0,6,20,0,2,1,0,0.74,0.697,0.7,0.2239,72,254,326,0,1.51969366063,0.117851130198,0.0627455805138
4031,4032,2011-06-21,2,0,6,21,0,2,1,1,0.72,0.697,0.74,0.194,38,191,229,0,1.73032135051,0.162221421131,0.0723574605292
4041,4042,2011-06-22,2,0,6,7,0,3,1,1,0.7,0.6667,0.79,0.0,23,288,311,1,1.54672056222,0.208514414057,0.0589255650989
4042,4043,2011-06-22,2,0,6,8,0,3,1,1,0.72,0.697,0.74,0.1045,27,396,423,0,1.37102124277,0.19245008973,0.050251890763
4043,4044,2011-06-22,2,0,6,9,0,3,1,1,0.72,0.697,0.79,0.1642,14,205,219,0,1.75953835769,0.267261241912,0.069843029577
4044,4045,2011-06-22,2,0,6,10,0,3,1,1,0.74,0.697,0.7,0.2537,31,104,135,0,2.05412007504,0.179605302027,0.0980580675691
4045,4046,2011-06-22,2,0,6,11,0,3,1,1,0.74,0.697,0.7,0.1642,37,108,145,0,2.00804832226,0.164398987305,0.0962250448649
4046,4047,2011-06-22,2,0,6,12,0,3,1,1,0.8,0.7727,0.59,0.2239,44,144,188,0,1.85058302549,0.150755672289,0.0833333333333
4047,4048,2011-06-22,2,0,6,13,0,3,1,1,0.82,0.7879,0.56,0.2537,34,113,147,0,2.0,0.171498585143,0.0940720868384
4048,4049,2011-06-22,2,0,6,14,0,3,1,1,0.82,0.7727,0.52,0.2836,32,113,145,0,2.00804832226,0.176776695297,0.0940720868384
4049,4050,2011-06-22,2,0,6,15,0,3,1,1,0.82,0.7879,0.56,0.2836,32,114,146,0,2.00804832226,0.176776695297,0.0936585811582
4050,4051,2011-06-22,2,0,6,16,0,3,1,1,0.82,0.803,0.59,0.3284,34,224,258,0,1.65976532577,0.171498585143,0.0668153104781
4051,4052,2011-06-22,2,0,6,17,0,3,1,1,0.8,0.7576,0.55,0.3881,67,462,529,0,1.24902458042,0.122169444356,0.0465242105199
4052,4053,2011-06-22,2,0,6,18,0,3,1,1,0.8,0.7727,0.59,0.2537,66,447,513,0,1.26491106407,0.123091490979,0.047298376984
4053,4054,2011-06-22,2,0,6,19,0,3,1,1,0.8,0.7424,0.52,0.2537,62,280,342,0,1.49237109735,0.127000127,0.0597614304667
4054,4055,2011-06-22,2,0,6,20,0,3,1,1,0.74,0.7121,0.74,0.1343,52,230,282,0,1.60540324767,0.138675049056,0.0659380473396
4055,4056,2011-06-22,2,0,6,21,0,3,1,1,0.74,0.7121,0.79,0.1642,31,216,247,0,1.68549965616,0.179605302027,0.068041381744
4056,4057,2011-06-22,2,0,6,22,0,3,1,1,0.72,0.697,0.79,0.194,25,123,148,0,1.99601196014,0.2,0.0901669634667
4065,4066,2011-06-23,2,0,6,7,0,4,1,1,0.72,0.697,0.74,0.1343,26,301,327,0,1.5179418518,0.196116135138,0.0576390417704
4066,4067,2011-06-23,2,0,6,8,0,4,1,1,0.74,0.697,0.7,0.194,20,412,432,0,1.35831456231,0.22360679775,0.0492664639082
4067,4068,2011-06-23,2,0,6,9,0,4,1,1,0.74,0.697,0.7,0.1343,33,194,227,0,1.73552533625,0.174077655956,0.0717958158618
4069,4070,2011-06-23,2,0,6,11,0,4,1,0,0.76,0.7273,0.66,0.2537,28,108,136,0,2.04980015423,0.188982236505,0.0962250448649
4070,4071,2011-06-23,2,0,6,12,0,4,1,1,0.76,0.7273,0.66,0.2836,30,130,160,0,1.94994393992,0.182574185835,0.0877058019307
4071,4072,2011-06-23,2,0,6,13,0,4,1,1,0.76,0.7121,0.62,0.2836,37,149,186,0,1.85695338177,0.164398987305,0.0819231920519
4072,4073,2011-06-23,2,0,6,14,0,4,1,1,0.76,0.7273,0.66,0.2985,46,103,149,0,1.99204768222,0.147441956155,0.0985329278164
4073,4074,2011-06-23,2,0,6,15,0,4,1,1,0.76,0.697,0.52,0.3582,62,127,189,0,1.84742233484,0.127000127,0.0887356509416
4074,4075,2011-06-23,2,0,6,16,0,4,1,1,0.74,0.6818,0.62,0.2985,58,217,275,0,1.62008392252,0.13130643286,0.0678844233302
4075,4076,2011-06-23,2,0,6,17,0,4,1,1,0.72,0.6818,0.7,0.3582,74,495,569,0,1.21089869924,0.116247638744,0.0449466574975
4076,4077,2011-06-23,2,0,6,18,0,4,1,1,0.72,0.6818,0.7,0.4179,57,483,540,0,1.23844351155,0.132453235707,0.0455015755193
4077,4078,2011-06-23,2,0,6,19,0,4,1,1,0.72,0.6818,0.7,0.3582,56,344,400,0,1.4016549298,0.133630620956,0.0539163866017
4078,4079,2011-06-23,2,0,6,20,0,4,1,1,0.7,0.6667,0.74,0.2239,75,277,352,0,1.47441956155,0.115470053838,0.0600841768126
4079,4080,2011-06-23,2,0,6,21,0,4,1,1,0.7,0.6667,0.74,0.194,46,188,234,0,1.71751346643,0.147441956155,0.0729324957489
4080,4081,2011-06-23,2,0,6,22,0,4,1,1,0.7,0.6667,0.74,0.2239,23,139,162,0,1.94257172471,0.208514414057,0.084818892968
4089,4090,2011-06-24,2,0,6,7,0,5,1,1,0.66,0.6061,0.83,0.2239,21,247,268,0,1.63517485042,0.218217890236,0.0636284762976
4090,4091,2011-06-24,2,0,6,8,0,5,1,1,0.7,0.6667,0.74,0.2239,27,439,466,0,1.31761569174,0.19245008973,0.0477273959903
4091,4092,2011-06-24,2,0,6,9,0,5,1,1,0.74,0.6818,0.62,0.1343,28,203,231,0,1.72516389836,0.188982236505,0.0701862406344
4092,4093,2011-06-24,2,0,6,10,0,5,1,1,0.8,0.7273,0.43,0.2836,43,102,145,0,2.00804832226,0.152498570333,0.0990147542977
4093,4094,2011-06-24,2,0,6,11,0,5,1,1,0.8,0.7121,0.38,0.3284,56,147,203,0,1.80480718921,0.133630620956,0.0824786098842
4094,4095,2011-06-24,2,0,6,12,0,5,1,1,0.8,0.7121,0.41,0.2836,51,150,201,0,1.81071492085,0.140028008403,0.0816496580928
4095,4096,2011-06-24,2,0,6,13,0,5,1,1,0.8,0.7121,0.36,0.2239,43,178,221,0,1.75411603861,0.152498570333,0.0749531688996
4096,4097,2011-06-24,2,0,6,14,0,5,1,1,0.78,0.697,0.43,0.2836,67,162,229,0,1.73032135051,0.122169444356,0.0785674201318
4097,4098,2011-06-24,2,0,6,15,0,5,1,1,0.82,0.7273,0.34,0.3881,69,147,216,0,1.76776695297,0.120385853086,0.0824786098842
4098,4099,2011-06-24,2,0,6,16,0,5,1,1,0.8,0.697,0.33,0.4179,80,247,327,0,1.5179418518,0.111803398875,0.0636284762976
